PMID,Article Title,Year,Month,Day,Chemical List,keywords,,,,
23377827,Excess glucose induces hypoxia-inducible factor-1α in pancreatic cancer cells and stimulates glucose metabolism and cell migration.,2014,4,16,"['Hypoxia-Inducible Factor 1, alpha Subunit', 'RNA, Messenger', 'RNA, Small Interfering', 'Reactive Oxygen Species', 'Adenosine Triphosphate', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Glucose']","['cell migration', 'glucose', 'glycolysis', 'hexokinase-II', 'hypoxia-inducible factor-1', 'pancreatic cancer', 'reactive oxygen species']",,,,
23376776,Nutrient deprivation induces the Warburg effect through ROS/AMPK-dependent activation of pyruvate dehydrogenase kinase.,2013,6,21,"['Hanks Balanced Salt Solution', 'Isotonic Solutions', 'Reactive Oxygen Species', 'Lactic Acid', 'Pyruvic Acid', 'Adenosine Triphosphate', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'AMP-Activated Protein Kinases']",[],,,,
23376253,Microenvironment and tumor cell plasticity: an easy way out.,2013,12,29,[],"['Acidity', 'CA', 'CAFs', 'Cell motility', 'Cell plasticity', 'ECM', 'EMT', 'EPC', 'Extracellular matrix', 'HGF', 'HIF-1', 'Hypoxia', 'Keap-1', 'LOX', 'MAT', 'MCT', 'MMP', 'Microenvironment', 'NF-E2-related factor', 'NF-\xce\xbaB', 'Nrf-2', 'OS', 'PCa', 'PK', 'PPP', 'ROS', 'SDF-1', 'TEM', 'TGF-\xce\xb21', 'VEGF', 'cancer-associated fibroblasts', 'carbonic anhydrases', 'endothelial precursor cell', 'epithelial\xe2\x80\x93mesenchymal transition', 'extracellular matrix', 'hepatocyte growth factor', 'hypoxia-inducible factor-1', 'kelch-like ECH-associated protein 1', 'lysyl oxidase', 'mesenchymal-amoeboid transition', 'metalloproteases', 'monocarboxylate transporter', 'nuclear factor-\xce\xbaB', 'oxidative stress', 'penthose phosphate pathway', 'prostate carcinoma', 'pyruvate kinase', 'reactive oxygen species', 'stromal cell-derived factor-1', 'trans-endothelial migration', 'tumor growth factor-\xce\xb21', 'vascular endothelial growth factor']",,,,
23364526,Reduced carbohydrate availability enhances exercise-induced p53 signaling in human skeletal muscle: implications for mitochondrial biogenesis.,2013,5,9,"['DNA-Binding Proteins', 'Mitochondrial Proteins', 'TP53 protein, human', 'Transcription Factors', 'Tumor Suppressor Protein p53', 'mitochondrial transcription factor A', 'Glycogen']",[],,,,
23358190,Functional profiling discovers the dieldrin organochlorinated pesticide affects leucine availability in yeast.,2013,9,4,"['Hydrocarbons, Chlorinated', 'Pesticides', 'Leucine', 'Dieldrin']",[],,,,
23355646,Identification of sperm head proteins involved in zona pellucida binding.,2013,9,27,"['Egg Proteins', 'Membrane Glycoproteins', 'Receptors, Cell Surface', 'Recombinant Proteins', 'VDAC2 protein, human', 'Voltage-Dependent Anion Channel 2', 'ZP2 protein, human', 'ZP3 protein, human', 'ZP4 protein, human', 'Zona Pellucida Glycoproteins', 'GSTM3 protein, human', 'Glutathione Transferase']",[],,,,
23346549,Warburg effect and translocation-induced genomic instability: two yeast models for cancer cells.,2013,1,25,[],"['Warburg effect', 'aneuploidy', 'cancer', 'chromosome translocation', 'double-strand break', 'genome stability', 'pentose-phosphate pathway', 'yeast model system']",,,,
23341947,Two weeks of metformin treatment enhances mitochondrial respiration in skeletal muscle of AMPK kinase dead but not wild type mice.,2013,7,10,"['Mitochondrial Proteins', 'Pyruvate Dehydrogenase Complex', 'Phosphoserine', 'Cytochromes c', 'Metformin', '3-Hydroxyacyl CoA Dehydrogenases', 'Citrate (si)-Synthase', 'AMP-Activated Protein Kinases']",[],,,,
23334860,Role of dynamin-related protein 1 (Drp1)-mediated mitochondrial fission in oxygen sensing and constriction of the ductus arteriosus.,2013,6,26,"['Microtubule-Associated Proteins', 'Mitochondrial Proteins', 'Hydrogen Peroxide', 'rho-Associated Kinases', 'GTP Phosphohydrolases', 'DNM1L protein, human', 'Oxygen', 'Calcium']",[],,,,
23333576,Areca nut procyanidins ameliorate streptozocin-induced hyperglycemia by regulating gluconeogenesis.,2013,9,24,"['Proanthocyanidins', 'Streptozocin']",[],,,,
23332121,First 2-DE approach towards characterising the proteome and immunome of Besnoitia besnoiti in the tachyzoite stage.,2015,3,31,"['Antibodies, Protozoan', 'Antigens, Protozoan', 'Proteome', 'Protozoan Proteins']",[],,,,
23328814,Metabolic response of glioma to dichloroacetate measured in vivo by hyperpolarized (13)C magnetic resonance spectroscopic imaging.,2013,9,11,"['Carbon Radioisotopes', 'Pyruvates', 'Acetyl Coenzyme A', 'Dichloroacetic Acid', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
23324382,Chemical and enzymatic characterization of recombinant rabbit muscle pyruvate kinase.,2014,5,3,"['Thymine Nucleotides', 'Phosphoenolpyruvate', 'Pyruvate Kinase', ""thymidine 5'-triphosphate""]",[],,,,
23321560,"Cardioprotective potential of N,α-L-rhamnopyranosyl vincosamide, an indole alkaloid, isolated from the leaves of Moringa oleifera in isoproterenol induced cardiotoxic rats: in vivo and in vitro studies.",2013,11,1,"['Cardiotonic Agents', 'Cardiotoxins', 'Free Radical Scavengers', 'Indole Alkaloids', 'Plant Extracts', 'Isoproterenol']",[],,,,
23321518,PDK1 inhibition is a novel therapeutic target in multiple myeloma.,2013,3,8,"['Boronic Acids', 'Pyrazines', 'RNA, Small Interfering', 'Lactic Acid', 'Bortezomib', 'Dichloroacetic Acid', 'Lactate Dehydrogenases', 'D-lactate dehydrogenase', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Glucose']",[],,,,
23320026,Comprehensive Evaluation of Anti-hyperglycemic Activity of Fractionated Momordica charantia Seed Extract in Alloxan-Induced Diabetic Rats.,2013,1,16,[],[],,,,
23319340,Secretome proteins as candidate biomarkers for aggressive thyroid carcinomas.,2013,8,27,"['Biomarkers, Tumor', 'Neoplasm Proteins']",[],,,,
23317289,Pyruvate kinase M2 is highly correlated with the differentiation and the prognosis of esophageal squamous cell cancer.,2014,9,16,"['Carrier Proteins', 'Membrane Proteins', 'Thyroid Hormones', 'thyroid hormone-binding proteins']","['ESCC', 'PKM2', 'Warburg effect', 'differentiation', 'prognosis']",,,,
23316693,Independent and combined effects of acute physiological hyperglycaemia and hyperinsulinaemia on metabolic gene expression in human skeletal muscle.,2013,4,27,"['Blood Glucose', 'Insulin', 'Glucose']",[],,,,
23314943,Carbon and nitrogen provisions alter the metabolic flux in developing soybean embryos.,2013,8,16,"['Amino Acids', 'Carbon Isotopes', 'Culture Media', 'Fatty Acids', 'Plant Proteins', 'Pyruvates', 'Carbon', 'Malate Dehydrogenase', 'D-malate dehydrogenase (decarboxylating)', 'Nitrogen']",[],,,,
23311980,A genetic polymorphism evolving in parallel in two cell compartments and in two clades.,2013,6,1,['Phosphoenolpyruvate Carboxykinase (ATP)'],[],,,,
23307841,Proteomic profiling of bovine M. longissimus lumborum from Crossbred Aberdeen Angus and Belgian Blue sired steers varying in genetic merit for carcass weight.,2013,9,18,['Muscle Proteins'],[],,,,
23303325,Metabolic downregulation and inhibition of carbohydrate catabolism during diapause in embryos of Artemia franciscana.,2013,6,26,['Trehalose'],[],,,,
23303324,Hypoxia tolerance in sculpins is associated with high anaerobic enzyme activity in brain but not in liver or muscle.,2013,6,26,"['Phosphocreatine', 'Glycogen', 'Glucose', 'Oxygen']",[],,,,
23301505,Serotonin inhibits apoptosis of pulmonary artery smooth muscle cells through 5-HT2A receptors involved in the pulmonary artery remodeling of pulmonary artery hypertension.,2013,8,7,"['Receptor, Serotonin, 5-HT2A', 'Serotonin 5-HT2 Receptor Antagonists', 'Serotonin', 'Ketanserin', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
23297365,A new locus for X-linked dominant Charcot-Marie-Tooth disease (CMTX6) is caused by mutations in the pyruvate dehydrogenase kinase isoenzyme 3 (PDK3) gene.,2013,8,29,"['Isoenzymes', 'Protein Subunits', 'Adenosine Triphosphate', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
23296898,Metabolic analysis of antibody producing CHO cells in fed-batch production.,2013,10,25,"['Amino Acids', 'Antibodies, Monoclonal', 'Recombinant Proteins', 'Lactic Acid', 'Ribose', 'Pyruvic Acid', 'Phosphoenolpyruvate Carboxykinase (ATP)', 'Glucose']",[],,,,
23291002,ERK1/2-dependent activation of mTOR/mTORC1/p70S6K regulates thrombin-induced RPE cell proliferation.,2013,9,18,"['Carrier Proteins', 'Intracellular Signaling Peptides and Proteins', 'Multiprotein Complexes', 'Phosphoproteins', 'RNA, Small Interfering', 'Rapamycin-Insensitive Companion of mTOR Protein', 'Regulatory-Associated Protein of mTOR', 'Rptor protein, rat', 'rictor protein, rat', 'Cyclin D1', 'Phosphatidylinositol 3-Kinases', 'TOR Serine-Threonine Kinases', 'Mechanistic Target of Rapamycin Complex 1', 'Mechanistic Target of Rapamycin Complex 2', 'Protein-Serine-Threonine Kinases', 'Proto-Oncogene Proteins c-akt', 'Ribosomal Protein S6 Kinases, 70-kDa', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Mitogen-Activated Protein Kinase 1', 'Mitogen-Activated Protein Kinase 3', 'Thrombin']",[],,,,
23290136,Regulation of glycolysis by Pdk functions as a metabolic checkpoint for cell cycle quiescence in hematopoietic stem cells.,2013,6,8,"['Reactive Oxygen Species', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
23279446,Cancer metabolism: key players in metabolic reprogramming.,2013,4,26,"['Basic Helix-Loop-Helix Transcription Factors', 'Fumarates', 'MYC protein, human', 'Proto-Oncogene Proteins c-myc', 'endothelial PAS domain-containing protein 1', 'Isocitrate Dehydrogenase', 'Pyruvate Kinase', 'Glutaminase']",[],,,,
23277571,Functioning of a metabolic flux sensor in Escherichia coli.,2013,3,15,"['Pyruvate Kinase', 'Fructose-Bisphosphatase']",[],,,,
23277415,Effect of leucine administration to female rats during pregnancy and lactation on oxidative stress and enzymes activities of phosphoryltransfer network in cerebral cortex and hippocampus of the offspring.,2013,8,16,"['Antioxidants', 'Pyruvic Acid', 'Phosphotransferases', 'Leucine', 'Creatine']",[],,,,
23277190,Dual effect of the heart-targeting cytokine cardiotrophin-1 on glucose transport in cardiomyocytes.,2013,7,24,"['Cytokines', 'Glucose Transporter Type 1', 'Glucose Transporter Type 4', 'Insulin', 'Oligomycins', 'STAT5 Transcription Factor', 'Slc2a1 protein, rat', 'Slc2a4 protein, rat', 'cardiotrophin 1', 'Pyruvate Dehydrogenase (Lipoamide)', 'pyruvate dehydrogenase E1alpha subunit', 'Glucose']",[],,,,
23276653,Poly(lactic-co-glycolic) acid loaded nano-insulin has greater potentials of combating arsenic induced hyperglycemia in mice: some novel findings.,2013,3,26,"['Drug Carriers', 'Insulin', 'polylactic acid-polyglycolic acid copolymer', 'Polyglycolic Acid', 'Lactic Acid', 'Arsenic']",[],,,,
23274515,Plant cyclopeptide RA-V kills human breast cancer cells by inducing mitochondria-mediated apoptosis through blocking PDK1-AKT interaction.,2013,3,26,"['Antineoplastic Agents, Phytogenic', 'Peptides, Cyclic', 'Plant Extracts', 'RA V', 'Protein-Serine-Threonine Kinases', 'Proto-Oncogene Proteins c-akt', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
27004047,Ethanolic extract of Commiphora mukul gum resin attenuates streptozotocin-induced alterations in carbohydrate and lipid metabolism in rats.,2013,1,1,[],"['C. mukul, diabetes', 'gluconeogenesis', 'glycolysis', 'lipogenesis', 'tissue lipids']",,,,
23270483,Energetic coupling between an oxidizable cysteine and the phosphorylatable N-terminus of human liver pyruvate kinase.,2013,3,15,"['Ligands', 'Mutant Proteins', 'Peptide Fragments', 'Recombinant Proteins', 'Phosphoenolpyruvate', 'Pyruvate Kinase', 'Cysteine']",[],,,,
23267074,M2 isoform of pyruvate kinase is dispensable for tumor maintenance and growth.,2013,3,8,"['Carbon Isotopes', 'DNA Primers', 'Lactic Acid', 'Phosphoenolpyruvate', 'Pyruvate Kinase']",[],,,,
23266705,Activation of carbohydrate response element-binding protein by ethanol.,2013,12,20,"['Central Nervous System Depressants', 'Mlxipl protein, mouse', 'Nuclear Proteins', 'Transcription Factors', 'Okadaic Acid', 'Ethanol', 'Pyruvate Kinase', 'Protein Phosphatase 2']",[],,,,
23266196,Mitochondrial citrate synthase crystals: novel finding in Sengers syndrome caused by acylglycerol kinase (AGK) mutations.,2013,6,6,"['DNA Primers', 'Citrate (si)-Synthase', 'Phosphotransferases (Alcohol Group Acceptor)', 'acylglycerol kinase']",[],,,,
23258802,Hyperpolarized (13)C magnetic resonance reveals early- and late-onset changes to in vivo pyruvate metabolism in the failing heart.,2013,6,26,"['Bicarbonates', 'Carbon Isotopes', 'Membrane Transport Proteins', 'PPAR alpha', 'Pyruvate Dehydrogenase Complex', 'oxoglutarate translocator', 'Phosphocreatine', 'Glutamic Acid', 'Pyruvic Acid', 'Adenosine Triphosphate', 'Carnitine O-Palmitoyltransferase', 'Protein Kinases', 'pyruvate dehydrogenase kinase 4']",[],,,,
23257894,Activating oxidative phosphorylation by a pyruvate dehydrogenase kinase inhibitor overcomes sorafenib resistance of hepatocellular carcinoma.,2013,3,8,"['Phenylurea Compounds', 'Niacinamide', 'sorafenib', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase']",[],,,,
23257292,Metabolic changes in cancer: beyond the Warburg effect.,2013,6,5,['Glucose'],[],,,,
23256782,Distinguishing the chemical moiety of phosphoenolpyruvate that contributes to allostery in muscle pyruvate kinase.,2013,3,6,"['Phenylalanine', 'Phosphoenolpyruvate', 'Pyruvate Kinase']",[],,,,
23255817,Response to dietary L-glutamine supplementation in weaned piglets: a serum metabolomic comparison and hepatic metabolic regulation analysis.,2013,6,5,"['PPAR gamma', 'RNA, Messenger', 'Glutamine', 'TOR Serine-Threonine Kinases']",[],,,,
23255458,PKM2 inhibitor shikonin suppresses TPA-induced mitochondrial malfunction and proliferation of skin epidermal JB6 cells.,2014,5,21,"['Anti-Inflammatory Agents, Non-Steroidal', 'Carrier Proteins', 'Membrane Proteins', 'Naphthoquinones', 'Thyroid Hormones', 'thyroid hormone-binding proteins', 'shikonin', 'AMP-Activated Protein Kinases', 'Tetradecanoylphorbol Acetate']","['PKM2', 'chemoprevention', 'metabolism', 'mitochondrial malfunction', 'skin tumor']",,,,
23250627,"Alteration of the interconversion of pyruvate and malate in the plastid or cytosol of ripening tomato fruit invokes diverse consequences on sugar but similar effects on cellular organic acid, metabolism, and transitory starch accumulation.",2013,7,25,"['Carboxylic Acids', 'Malates', 'malic acid', 'Pyruvic Acid', 'Starch', 'Malate Dehydrogenase', 'malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)', 'Phosphoenolpyruvate Carboxykinase (ATP)']",[],,,,
23250358,Novel small-molecule PGC-1α transcriptional regulator with beneficial effects on diabetic db/db mice.,2013,5,23,"['Benzimidazoles', 'Hypoglycemic Agents', 'Peroxisome Proliferator-Activated Receptor Gamma Coactivator 1-alpha', 'Ppargc1a protein, mouse', 'Trans-Activators', 'Transcription Factors', 'ZLN005']",[],,,,
23247844,FOXO1-mediated upregulation of pyruvate dehydrogenase kinase-4 (PDK4) decreases glucose oxidation and impairs right ventricular function in pulmonary hypertension: therapeutic benefits of dichloroacetate.,2013,9,4,"['FOXO1 protein, human', 'Forkhead Box Protein O1', 'Forkhead Transcription Factors', 'Dichloroacetic Acid', 'Protein-Serine-Threonine Kinases', 'pyruvate dehydrogenase (acetyl-transferring) kinase', 'Glucose']",[],,,,
23241634,Cloning and functions of the HBxAg-binding protein XBP1.,2013,11,5,"['DNA-Binding Proteins', 'Recombinant Proteins', 'Regulatory Factor X Transcription Factors', 'Trans-Activators', 'Transcription Factors', 'X-Box Binding Protein 1', 'XBP1 protein, human', 'hepatitis B virus X protein']",[],,,,
23240052,The purine-utilizing bacterium Clostridium acidurici 9a: a genome-guided metabolic reconsideration.,2013,6,1,"['Multienzyme Complexes', 'Purines', 'Serine', 'Amino Acid Oxidoreductases', 'glycine reductase', 'Glycine Hydroxymethyltransferase', 'Glycine', 'purine']",[],,,,
23232037,Changes of hepatic biochemical parameters and proteomics in broilers with cold-induced ascites.,2012,12,13,[],[],,,,
23225327,Homocysteine induces energy imbalance in rat skeletal muscle: is creatine a protector?,2014,5,10,"['Homocysteine', 'Glucose', 'Creatine']","['creatine', 'energy metabolism', 'gastrocnemius skeletal muscle', 'severe hyperhomocysteinemia']",,,,
23224404,Evaluation of control mechanisms for Saccharomyces cerevisiae central metabolic reactions using metabolome data of eight single-gene deletion mutants.,2013,9,7,"['GCR2 protein, S cerevisiae', 'Glyceric Acids', 'Saccharomyces cerevisiae Proteins', 'Transcription Factors', 'Phosphoenolpyruvate', '3-phosphoglycerate', 'Glucose']",[],,,,
23223198,Large animal models for foamy virus vector gene therapy.,2013,4,16,['O(6)-Methylguanine-DNA Methyltransferase'],[],,,,
23222720,Identification of a target gene and activating stimulus for the YpdA/YpdB histidine kinase/response regulator system in Escherichia coli.,2013,4,10,"['DNA, Bacterial', 'Escherichia coli Proteins', 'Membrane Transport Proteins', 'Pyruvates', 'Transcription Factors', 'YhjX protein, E coli', 'YpdB protein, E coli', 'Protein Kinases', 'Histidine Kinase', 'YpdA protein, E coli', 'Deoxyribonuclease I', 'beta-Galactosidase']",[],,,,
23219088,Protective effect of pyruvate against UVB-induced damage in HaCaT human keratinocytes.,2014,1,15,"['Inflammation Mediators', 'Interleukin-1', 'Interleukin-6', 'Reactive Oxygen Species', 'Pyruvic Acid', 'Cyclooxygenase 2', 'PTGS2 protein, human', 'p38 Mitogen-Activated Protein Kinases', 'Dinoprostone']",[],,,,
23212076,Dual roles of PKM2 in cancer metabolism.,2013,6,5,"['Carrier Proteins', 'Membrane Proteins', 'Thyroid Hormones', 'thyroid hormone-binding proteins']",[],,,,
23209300,Role of sirtuin 1 in the regulation of hepatic gene expression by thyroid hormone.,2013,3,27,"['DNA Primers', 'Stilbenes', 'Triiodothyronine', 'SIRT1 protein, human', 'Sirtuin 1', 'resveratrol']",[],,,,
